,_id,candidate,state,timestamp,voix
141,586e641b3cf7e06df0ce3a6e,Autre,Wisconsin,2016-11-08T20:17,26567.0
142,586e641b3cf7e06df0ce3a6f,Castle,Michigan,2016-11-08T20:50,16139.0
143,586e641b3cf7e06df0ce3a70,Autre,Idaho,2016-11-08T20:41,3729.0
144,586e641b3cf7e06df0ce3a71,Stein,Wisconsin,2016-11-08T20:17,31072.0
145,586e641b3cf7e06df0ce3a72,Johnson,Wisconsin,2016-11-08T20:17,106674.0
146,586e641b3cf7e06df0ce3a73,Autre,Maine,2016-11-08T20:58,22.0
147,586e641b3cf7e06df0ce3a74,Trump,Arkansas,2016-11-08T20:13,684872.0
148,586e641b3cf7e06df0ce3a75,Castle,Wisconsin,2016-11-08T20:17,12162.0
149,586e641b3cf7e06df0ce3a76,McMullin,Kansas,2016-11-08T20:57,6520.0
150,586e641b3cf7e06df0ce3a77,Trump,Idaho,2016-11-08T20:41,409055.0
151,586e641b3cf7e06df0ce3a78,Trump,Wisconsin,2016-11-08T20:17,1405284.0
152,586e641b3cf7e06df0ce3a79,Clinton,Wisconsin,2016-11-08T20:17,1382536.0
153,586e641b3cf7e06df0ce3a7a,Blanc,Hawai,2016-11-08T20:15,8727.0
154,586e641b3cf7e06df0ce3a7b,Stein,Hawai,2016-11-08T20:15,12737.0
155,586e641b3cf7e06df0ce3a7c,Johnson,Hawai,2016-11-08T20:15,159454.0
156,586e641b3cf7e06df0ce3a7d,Clinton,New_Hampshire,2016-11-08T20:24,348526.0
157,586e641b3cf7e06df0ce3a7e,Castle,Hawai,2016-11-08T20:15,4508.0
158,586e641b3cf7e06df0ce3a7f,Castle,Mississippi,2016-11-08T20:48,3987.0
159,586e641b3cf7e06df0ce3a80,Trump,Hawai,2016-11-08T20:15,128847.0
160,586e641b3cf7e06df0ce3a81,Stein,Washington,2016-11-08T20:13,58417.0
161,586e641b3cf7e06df0ce3a82,Trump,Alaska,2016-11-08T20:11,163387.0
162,586e641b3cf7e06df0ce3a83,Autre,Dakota_du_Nord,2016-11-08T20:34,6761.0
163,586e641b3cf7e06df0ce3a84,Castle,Washington,2016-11-08T20:13,17623.0
164,586e641b3cf7e06df0ce3a85,McMullin,Kentucky,2016-11-08T20:08,22780.0
165,586e641b3cf7e06df0ce3a86,Trump,Washington,2016-11-08T20:13,1221747.0
166,586e641b3cf7e06df0ce3a87,Castle,Nevada,2016-11-08T20:40,5268.0
167,586e641b3cf7e06df0ce3a88,Clinton,Washington,2016-11-08T20:13,1742718.0
168,586e641b3cf7e06df0ce3a89,Clinton,Delaware,2016-11-08T20:28,265603.0
169,586e641b3cf7e06df0ce3a8a,Johnson,Dakota_du_Sud,2016-11-08T20:10,20850.0
170,586e641b3cf7e06df0ce3a8b,Stein,Missouri,2016-11-08T20:24,25419.0
171,586e641b3cf7e06df0ce3a8c,Castle,Floride,2016-11-08T20:37,16475.0
172,586e641b3cf7e06df0ce3a8d,Autre,Arkansas,2016-11-08T20:13,8099.0
173,586e641b3cf7e06df0ce3a8e,Castle,Arkansas,2016-11-08T20:13,4613.0
174,586e641b3cf7e06df0ce3a8f,Castle,Maryland,2016-11-08T20:48,566.0
175,586e641b3cf7e06df0ce3a90,Clinton,Nevada,2016-11-08T20:40,539260.0
176,586e641b3cf7e06df0ce3a91,Johnson,Arkansas,2016-11-08T20:13,29829.0
177,586e641b3cf7e06df0ce3a92,Castle,Montana,2016-11-08T20:01,1570.0
178,586e641b3cf7e06df0ce3a93,Stein,Caroline_du_Nord,2016-11-08T20:09,12105.0
179,586e641b3cf7e06df0ce3a94,Autre,Oregon,2016-11-08T20:59,72594.0
180,586e641b3cf7e06df0ce3a95,Johnson,New_York,2016-11-08T20:02,176291.0
